"","X","cluster"
"18255","IBKC",1
"18256","ICFI",1
"18257","ACIW",1
"18258","ONCE",1
"18259","PTCT",1
"18260","TFSL",1
"18261","ATNM",1
"18262","CSU",1
"18263","RRGB",1
"18264","HUD",1
"18265","CECE",1
"18266","IART",1
"18267","CHU",1
"18268","APTS",1
"18269","III",1
"18270","JILL",1
"18271","YRCW",1
"18272","CNAT",1
"18273","WWW",1
"18274","LXRX",1
"18275","PRAA",1
"18276","RPT",1
"18277","STMP",1
"18278","SCVL",1
"18279","CORE",1
"18280","AFG",1
"18281","KRNT",1
"18282","CYD",1
"18283","MYRG",1
"18284","BANR",1
"18285","CRESY",1
"18286","FPH",1
"18287","MNR",1
"18288","FN",1
"18289","CPK",1
"18290","ORC",1
"18291","SLF",1
"18292","KL",1
"18293","VSAT",1
"18294","WK",1
"18295","ADMS",1
"18296","FUN",1
"18297","SIGI",1
"18298","CACI",1
"18299","RMTI",1
"18300","SUPV",1
"18301","ALKS",1
"18302","GLDD",1
"18303","BOH",1
"18304","FIZZ",1
"18305","LIQT",1
"18306","CEPU",1
"18307","SBBP",1
"18308","DORM",1
"18309","EVBG",1
"18310","AKCA",1
"18311","AEMD",1
"18312","ENV",1
"18313","AIN",1
"18314","CAE",1
"18315","ATRS",1
"18316","QES",1
"18317","HXL",1
"18318","SWM",1
"18319","TUSK",1
"18320","EME",1
"18321","VUZI",1
"18322","OFG",1
"18323","GLT",1
"18324","PHG",1
"18325","MERC",1
"18326","HEES",1
"18327","CMO",1
"18328","AZO",1
"18329","AGFS",1
"18330","WCG",1
"18331","JKS",1
"18332","SNCR",1
"18333","PTI",1
"18334","LKSD",1
"18335","TM",3
"18336","UVV",1
"18337","EIGI",1
"18338","BIOC",1
"18339","HUBG",1
"18340","LAD",1
"18341","TWI",1
"18342","SNBR",1
"18343","RYAM",1
"18344","LOGI",1
"18345","DCO",1
"18346","FLWS",1
"18347","FCPT",1
"18348","EBIX",1
"18349","ENBL",1
"18350","MFG",3
"18351","ANAB",1
"18352","ABUS",1
"18353","CBB",1
"18354","MSG",1
"18355","ANSS",1
"18356","STML",1
"18357","NVRO",1
"18358","MMS",1
"18359","HTGC",1
"18360","CBRL",1
"18361","GEN",1
"18362","ADXS",1
"18363","ITRI",1
"18364","GBCI",1
"18365","NR",1
"18366","ERII",1
"18367","CLMT",1
"18368","AINV",1
"18369","FMS",1
"18370","RDY",1
"18371","CERS",1
"18372","SDRL",1
"18373","BL",1
"18374","TLK",1
"18375","SSYS",1
"18376","HTH",1
"18377","LKFN",1
"18378","ANGO",1
"18379","PKX",1
"18380","SVM",1
"18381","ENT",1
"18382","AEGN",1
"18383","AXE",1
"18384","LE",1
"18385","ACIA",1
"18386","PAG",1
"18387","PRIM",1
"18388","CTMX",1
"18389","RDUS",1
"18390","BBGI",1
"18391","CASH",1
"18392","SITO",1
"18393","PINC",1
"18394","GWPH",1
"18395","SFBS",1
"18396","SMPL",1
"18397","FNKO",1
"18398","RBS",4
"18399","SSTK",1
"18400","DCM",1
"18401","ZBRA",1
"18402","BMA",1
"18403","BGG",1
"18404","GABC",1
"18405","NCMI",1
"18406","PCSB",1
"18407","EROS",1
"18408","INST",1
"18409","FDP",1
"18410","MGLN",1
"18411","ADMP",1
"18412","EDIT",1
"18413","TLRA",1
"18414","AB",1
"18415","GAIA",1
"18416","PRGS",1
"18417","TRMK",1
"18418","ACRS",1
"18419","MSGN",1
"18420","NUS",1
"18421","SPSC",1
"18422","EFSC",1
"18423","BOKF",1
"18424","MD",1
"18425","PSMT",1
"18426","FTK",1
"18427","UVSP",1
"18428","OCFC",1
"18429","RADA",1
"18430","PAM",1
"18431","GOGL",1
"18432","CNCE",1
"18433","CCRN",1
"18434","JBT",1
"18435","PJT",1
"18436","RUBI",1
"18437","BKE",1
"18438","RHP",1
"18439","IRTC",1
"18440","ADC",1
"18441","ENVA",1
"18442","QTNT",1
"18443","CMRE",1
"18444","EGAN",1
"18445","ZGNX",1
"18446","TPIC",1
"18447","ARW",1
"18448","TA",1
"18449","AMG",1
"18450","FRTA",1
"18451","INWK",1
"18452","PI",1
"18453","NMR",4
"18454","UCFC",1
"18455","MNRO",1
"18456","FMBI",1
"18457","ACLS",1
"18458","ITCI",1
"18459","LSI",1
"18460","VIVO",1
"18461","MCHX",1
"18462","EPR",1
"18463","CRAI",1
"18464","DSGX",1
"18465","ORIT",1
"18466","CTIC",1
"18467","AIT",1
"18468","HCM",1
"18469","TREE",1
"18470","MODN",1
"18471","AXAS",1
"18472","CTSO",1
"18473","SNX",1
"18474","ACOR",1
"18475","PCTY",1
"18476","TX",1
"18477","BSAC",1
"18478","ALIM",1
"18479","LILAK",1
"18480","PTR",3
"18481","ASUR",1
"18482","SSL",1
"18483","GSS",1
"18484","HMN",1
"18485","NTLA",1
"18486","AEHR",1
"18487","BMI",1
"18488","CHCT",1
"18489","MSBI",1
"18490","GNMK",1
"18491","HLNE",1
"18492","HHC",1
"18493","PMT",1
"18494","APPS",1
"18495","SHAK",1
"18496","GOLF",1
"18497","WTTR",1
"18498","VYGR",1
"18499","DOOR",1
"18500","LGND",1
"18501","EBSB",1
"18502","CENTA",1
"18503","EGP",1
"18504","SNPS",1
"18505","FCEL",1
"18506","PSO",1
"18507","EEX",1
"18508","UIHC",1
"18509","BIO",1
"18510","E",4
"18511","MIME",1
"18512","KRC",1
"18513","RVNC",1
"18514","NATI",1
"18515","CRR",1
"18516","ACCO",1
"18517","PLXS",1
"18518","TRNO",1
"18519","ASGN",1
"18520","CVNA",1
"18521","MANT",1
"18522","GSUM",1
"18523","OMAB",1
"18524","VNOM",1
"18525","TCPC",1
"18526","IBTX",1
"18527","ZN",1
"18528","DSPG",1
"18529","FWONA",1
"18530","QTRX",1
"18531","ZEAL",1
"18532","ATKR",1
"18533","UHAL",1
"18534","SJR",1
"18535","SIGM",1
"18536","BOLD",1
"18537","AI",1
"18538","SA",1
"18539","BCOV",1
"18540","ACBI",1
"18541","CVBF",1
"18542","NGVT",1
"18543","BY",1
"18544","LSXMA",1
"18545","PATK",1
"18546","INUV",1
"18547","SYNC",1
"18548","VBLT",1
"18549","VMI",1
"18550","BPMC",1
"18551","SASR",1
"18552","AYR",1
"18553","NBRV",1
"18554","TVTY",1
"18555","FCN",1
"18556","ATOM",1
"18557","WEX",1
"18558","NXST",1
"18559","CURO",1
"18560","KODK",1
"18561","MTRN",1
"18562","TECH",1
"18563","WING",1
"18564","ALO",1
"18565","HAFC",1
"18566","FI",1
"18567","ADES",1
"18568","ATRA",1
"18569","BOOM",1
"18570","GLYC",1
"18571","SPH",1
"18572","GCAP",1
"18573","NEWR",1
"18574","VCRA",1
"18575","BZH",1
"18576","PRI",1
"18577","TCO",1
"18578","EXLS",1
"18579","QLYS",1
"18580","QURE",1
"18581","RTRX",1
"18582","STAR",1
"18583","WIFI",1
"18584","CLSD",1
"18585","ICUI",1
"18586","WVE",1
"18587","MNTX",1
"18588","LSTR",1
"18589","LTC",1
"18590","ELS",1
"18591","TGS",1
"18592","CDR",1
"18593","ABDC",1
"18594","VGZ",1
"18595","ARTX",1
"18596","NAK",1
"18597","ASIX",1
"18598","SYBX",1
"18599","TEO",1
"18600","WASH",1
"18601","XLRN",1
"18602","RMNI",1
"18603","LMAT",1
"18604","HMI",1
"18605","SRT",1
"18606","BPY",4
"18607","CBZ",1
"18608","BLRX",1
"18609","KIRK",1
"18610","CDZI",1
"18611","SAIA",1
"18612","CRMD",1
"18613","THM",1
"18614","RRTS",1
"18615","OGS",1
"18616","AY",1
"18617","CMD",1
"18618","LBY",1
"18619","RBC",1
"18620","CIO",1
"18621","FNJN",1
"18622","ADUS",1
"18623","LBAI",1
"18624","NWE",1
"18625","PLT",1
"18626","GOL",1
"18627","ELF",1
"18628","VAC",1
"18629","OMCL",1
"18630","UFPI",1
"18631","IBOC",1
"18632","ZAGG",1
"18633","VEC",1
"18634","WBK",4
"18635","HELE",1
"18636","CRHM",1
"18637","FGP",1
"18638","XSPA",1
"18639","BRG",1
"18640","GSV",1
"18641","AIR",1
"18642","POL",1
"18643","EBR",1
"18644","TRVG",1
"18645","HIIQ",1
"18646","SIEN",1
"18647","HASI",1
"18648","CVI",1
"18649","CPLP",1
"18650","JOBS",1
"18651","BXG",1
"18652","FBK",1
"18653","NICE",1
"18654","KALU",1
"18655","ACC",1
"18656","RELX",1
"18657","CAMP",1
"18658","ICON",1
"18659","JE",1
"18660","ASPS",1
"18661","RGS",1
"18662","ZIXI",1
"18663","ITGR",1
"18664","CGBD",1
"18665","MNLO",1
"18666","RGEN",1
"18667","KRO",1
"18668","SB",1
"18669","AOSL",1
"18670","CVGW",1
"18671","DSKE",1
"18672","DGICA",1
"18673","CCO",1
"18674","TUES",1
"18675","SILC",1
"18676","RGLD",1
"18677","GBDC",1
"18678","OCSI",1
"18679","TSG",1
"18680","EBS",1
"18681","EURN",1
"18682","QTWO",1
"18683","SAGE",1
"18684","NOA",1
"18685","APVO",1
"18686","CALX",1
"18687","PLAB",1
"18688","RARX",1
"18689","AGYS",1
"18690","AHT",1
"18691","CALA",1
"18692","TGH",1
"18693","CG",1
"18694","EVA",1
"18695","ATR",1
"18696","TRST",1
"18697","SYKE",1
"18698","TEDU",1
"18699","FWRD",1
"18700","ABG",1
"18701","LBC",1
"18702","MARA",1
"18703","DS",1
"18704","FLIC",1
"18705","ARDX",1
"18706","ARR",1
"18707","ADAP",1
"18708","ATGE",1
"18709","WHD",1
"18710","LECO",1
"18711","TRVN",1
"18712","FSB",1
"18713","CATO",1
"18714","MTX",1
"18715","FENG",1
"18716","LJPC",1
"18717","TREX",1
"18718","FTS",1
"18719","CCS",1
"18720","CHUY",1
"18721","MLNT",1
"18722","CLB",1
"18723","CTRN",1
"18724","VSTM",1
"18725","CIT",1
"18726","UTI",1
"18727","GPL",1
"18728","INTT",1
"18729","IBP",1
"18730","CENT",1
"18731","SPTN",1
"18732","NSIT",1
"18733","AMRS",1
"18734","EQBK",1
"18735","SEAC",1
"18736","RNGR",1
"18737","INAP",1
"18738","ARGX",1
"18739","RACE",1
"18740","STKL",1
"18741","ROL",1
"18742","KOP",1
"18743","STAA",1
"18744","TCRD",1
"18745","LFUS",1
"18746","CYBR",1
"18747","APOG",1
"18748","MPWR",1
"18749","MBIN",1
"18750","HI",1
"18751","FELE",1
"18752","SSB",1
"18753","WBAI",1
"18754","ADMA",1
"18755","GLP",1
"18756","ITRN",1
"18757","RYB",1
"18758","MAIN",1
"18759","INNT",1
"18760","LANC",1
"18761","PRGX",1
"18762","CHDN",1
"18763","DQ",1
"18764","TYL",1
"18765","AKTS",1
"18766","SLP",1
"18767","RICK",1
"18768","AVAL",1
"18769","PER",1
"18770","ENTA",1
"18771","EXPO",1
"18772","FRGI",1
"18773","HBIO",1
"18774","DAKT",1
"18775","AREX",1
"18776","AAON",1
"18777","SKY",1
"18778","NSTG",1
"18779","MOV",1
"18780","GTS",1
"18781","CDMO",1
"18782","ARC",1
"18783","KFY",1
"18784","GIB",1
"18785","BCEI",1
"18786","DFIN",1
"18787","NNI",1
"18788","FLDM",1
"18789","CGIX",1
"18790","RMAX",1
"18791","CRVS",1
"18792","HRI",1
"18793","LDL",1
"18794","PRLB",1
"18795","TECD",1
"18796","MMI",1
"18797","CR",1
"18798","CEQP",1
"18799","CRWS",1
"18800","LNN",1
"18801","TCBK",1
"18802","SNDX",1
"18803","CLNC",1
"18804","INGN",1
"18805","GSBC",1
"18806","PEN",1
"18807","AGR",1
"18808","ANIP",1
"18809","CETX",1
"18810","GNCA",1
"18811","LQDT",1
"18812","PRSC",1
"18813","TKC",1
"18814","CRK",1
"18815","CYOU",1
"18816","FATE",1
"18817","NWN",1
"18818","OSS",1
"18819","TSQ",1
"18820","CODI",1
"18821","PBPB",1
"18822","WAAS",1
"18823","TACO",1
"18824","AVAV",1
"18825","IPGP",1
"18826","TTOO",1
"18827","SAM",1
"18828","DSX",1
"18829","IIPR",1
"18830","AMPH",1
"18831","CNMD",1
"18832","NDLS",1
"18833","ABCB",1
"18834","BPMP",1
"18835","PJC",1
"18836","CYTK",1
"18837","NTGR",1
"18838","FONR",1
"18839","UNF",1
"18840","RDWR",1
"18841","GIFI",1
"18842","BGSF",1
"18843","CACC",1
"18844","OSIS",1
"18845","NEP",1
"18846","EPM",1
"18847","CNA",1
"18848","CRY",1
"18849","LAUR",1
"18850","SSD",1
"18851","AMBC",1
"18852","TSLX",1
"18853","CLUB",1
"18854","PVAC",1
"18855","OLBK",1
"18856","TNC",1
"18857","PNNT",1
"18858","AGIO",1
"18859","UGP",1
"18860","CO",1
"18861","TDY",1
"18862","SFE",1
"18863","TRTX",1
"18864","RUTH",1
"18865","SRCE",1
"18866","HURN",1
"18867","MNDO",1
"18868","PSDO",1
"18869","HABT",1
"18870","AKG",1
"18871","CSS",1
"18872","EARS",1
"18873","SRI",1
"18874","WLDN",1
"18875","MEI",1
"18876","SBSI",1
"18877","OPTT",1
"18878","WSC",1
"18879","QCRH",1
"18880","HSKA",1
"18881","CVTI",1
"18882","USPH",1
"18883","JOE",1
"18884","RMR",1
"18885","CARA",1
"18886","CMRX",1
"18887","WATT",1
"18888","CEI",1
"18889","TARO",1
"18890","SBCF",1
"18891","TRTN",1
"18892","NNBR",1
"18893","PARR",1
"18894","OSB",1
"18895","SSTI",1
"18896","NNA",1
"18897","PRPO",1
"18898","SPKE",1
"18899","REX",1
"18900","EXTN",1
"18901","FRME",1
"18902","CBPX",1
"18903","IDCC",1
"18904","ROLL",1
"18905","SNNA",1
"18906","NSSC",1
"18907","NEO",1
"18908","FPI",1
"18909","GLOB",1
"18910","EMKR",1
"18911","BNED",1
"18912","FBNC",1
"18913","SLRC",1
"18914","CPF",1
"18915","MTBC",1
"18916","NEON",1
"18917","NXE",1
"18918","PBFX",1
"18919","RCUS",1
"18920","AMRC",1
"18921","SD",1
"18922","EGLE",1
"18923","MTEM",1
"18924","EGBN",1
"18925","THG",1
"18926","NOAH",1
"18927","IDA",1
"18928","MED",1
"18929","FRBK",1
"18930","PEBO",1
"18931","ODT",1
"18932","LOB",1
"18933","MCRI",1
"18934","CRNT",1
"18935","WMK",1
"18936","IDT",1
"18937","INSG",1
"18938","ROYT",1
"18939","RTTR",1
"18940","TNP",1
"18941","NGS",1
"18942","CPSI",1
"18943","AGS",1
"18944","SCPH",1
"18945","GPRK",1
"18946","CLCT",1
"18947","CDXC",1
"18948","BBSI",1
"18949","FOR",1
"18950","VLRS",1
"18951","ASMB",1
"18952","CIR",1
"18953","IPHS",1
"18954","FARO",1
"18955","THR",1
"18956","LLEX",1
"18957","RNR",1
"18958","PICO",1
"18959","CHE",1
"18960","JRVR",1
"18961","NBTB",1
"18962","CMTL",1
"18963","CRSP",1
"18964","DHX",1
"18965","IVAC",1
"18966","KFRC",1
"18967","CDTX",1
"18968","CNOB",1
"18969","GLAD",1
"18970","UFCS",1
"18971","CCMP",1
"18972","TRS",1
"18973","NSP",1
"18974","MEIP",1
"18975","CLNE",1
"18976","OMEX",1
"18977","CBU",1
"18978","XENT",1
"18979","TCON",1
"18980","NX",1
"18981","STRA",1
"18982","JAKK",1
"18983","NERV",1
"18984","RECN",1
"18985","EARN",1
"18986","ATNX",1
"18987","NYMX",1
"18988","ALNA",1
"18989","AVX",1
"18990","MYO",1
"18991","FCSC",1
"18992","PDFS",1
"18993","MVIS",1
"18994","TBK",1
"18995","PFSI",1
"18996","AQN",1
"18997","FIBK",1
"18998","GPX",1
"18999","MARK",1
"19000","OPTN",1
"19001","CRCM",1
"19002","BLCM",1
"19003","FFIN",1
"19004","RGNX",1
"19005","APPF",1
"19006","KE",1
"19007","ASR",1
"19008","MBRX",1
"19009","AFMD",1
"19010","ASYS",1
"19011","APEI",1
"19012","PSB",1
"19013","GORO",1
"19014","MN",1
"19015","AFI",1
"19016","VICR",1
"19017","MORN",1
"19018","EIGR",1
"19019","ATRC",1
"19020","ICD",1
"19021","CW",1
"19022","APLS",1
"19023","ALE",1
"19024","Y",1
"19025","HZN",1
"19026","UEIC",1
"19027","AFH",1
"19028","AUTO",1
"19029","CKPT",1
"19030","HTBI",1
"19031","IDN",1
"19032","KOF",1
"19033","LYTS",1
"19034","PHI",1
"19035","ORA",1
"19036","CMPR",1
"19037","ESTE",1
"19038","SRDX",1
"19039","OCUL",1
"19040","WSBC",1
"19041","CARG",1
"19042","EMAN",1
"19043","EPZM",1
"19044","WMC",1
"19045","LX",1
"19046","AIMC",1
"19047","MFNC",1
"19048","ADRO",1
"19049","LEJU",1
"19050","HMTV",1
"19051","PAC",1
"19052","CTEK",1
"19053","ABIL",1
"19054","PLX",1
"19055","NVEE",1
"19056","ATRO",1
"19057","CFRX",1
"19058","AZZ",1
"19059","DX",1
"19060","IO",1
"19061","BLX",1
"19062","ENSG",1
"19063","TOCA",1
"19064","CYBE",1
"19065","EFC",1
"19066","AMTX",1
"19067","ICL",1
"19068","RWLK",1
"19069","NBEV",1
"19070","ECOL",1
"19071","SMHI",1
"19072","SHEN",1
"19073","AVH",1
"19074","TOO",1
"19075","ITI",1
"19076","GV",1
"19077","HNI",1
"19078","LPTX",1
"19079","NEU",1
"19080","FSS",1
"19081","HCI",1
"19082","IFMK",1
"19083","NXRT",1
"19084","FRPH",1
"19085","HOS",1
"19086","JASN",1
"19087","MRIN",1
"19088","NLST",1
"19089","PRTS",1
"19090","RLH",1
"19091","VBTX",1
"19092","FRO",1
"19093","HY",1
"19094","BCPC",1
"19095","CLH",1
"19096","USNA",1
"19097","OTTR",1
"19098","CTO",1
"19099","VBIV",1
"19100","TBPH",1
"19101","WPP",1
"19102","PAHC",1
"19103","QUIK",1
"19104","ALDX",1
"19105","CKH",1
"19106","OBE",1
"19107","ONTX",1
"19108","RST",1
"19109","TREC",1
"19110","WWR",1
"19111","MATX",1
"19112","HCKT",1
"19113","BOMN",1
"19114","WSBF",1
"19115","PKE",1
"19116","FFG",1
"19117","MAXR",1
"19118","JAGX",1
"19119","CSII",1
"19120","OXM",1
"19121","PFLT",1
"19122","CMT",1
"19123","ALGT",1
"19124","MFIN",1
"19125","PKD",1
"19126","FNHC",1
"19127","FSV",1
"19128","NAUH",1
"19129","RDI",1
"19130","RTIX",1
"19131","SCON",1
"19132","SMLP",1
"19133","HTBK",1
"19134","CLXT",1
"19135","KNSL",1
"19136","METC",1
"19137","NEOG",1
"19138","GTY",1
"19139","WTS",1
"19140","HMST",1
"19141","FFIC",1
"19142","CPL",1
"19143","GNMX",1
"19144","ECOM",1
"19145","CEO",4
"19146","GALT",1
"19147","BBW",1
"19148","IMKTA",1
"19149","RAIL",1
"19150","INPX",1
"19151","INDB",1
"19152","AUPH",1
"19153","LN",1
"19154","NK",1
"19155","CECO",1
"19156","TR",1
"19157","CABO",1
"19158","LCUT",1
"19159","ERIE",1
"19160","HSTM",1
"19161","AGM",1
"19162","DFFN",1
"19163","VIVE",1
"19164","KEG",1
"19165","UMH",1
"19166","FIX",1
"19167","FDUS",1
"19168","ANAT",1
"19169","CIVB",1
"19170","RKDA",1
"19171","OFIX",1
"19172","KVHI",1
"19173","TTGT",1
"19174","ARCB",1
"19175","WABC",1
"19176","ACRX",1
"19177","CAI",1
"19178","CNBKA",1
"19179","GLMD",1
"19180","GLOP",1
"19181","LODE",1
"19182","MDWD",1
"19183","MG",1
"19184","NOVN",1
"19185","TANH",1
"19186","UNT",1
"19187","VHC",1
"19188","ZFGN",1
"19189","ZSAN",1
"19190","VHI",1
"19191","PUK",4
"19192","CCXI",1
"19193","UBFO",1
"19194","CNXN",1
"19195","JAX",1
"19196","SONA",1
"19197","ARA",1
"19198","DLB",1
"19199","HAYN",1
"19200","TCX",1
"19201","TPB",1
"19202","KIN",1
"19203","MACK",1
"19204","ACST",1
"19205","FFWM",1
"19206","BIP",1
"19207","CAC",1
"19208","NATH",1
"19209","ANDE",1
"19210","YUMA",1
"19211","CARO",1
"19212","MCS",1
"19213","GOOD",1
"19214","CIA",1
"19215","CLW",1
"19216","AMRK",1
"19217","ATHX",1
"19218","DGII",1
"19219","ESES",1
"19220","GMRE",1
"19221","KRYS",1
"19222","NTIP",1
"19223","ORN",1
"19224","PLXP",1
"19225","SLGL",1
"19226","SPEX",1
"19227","VLGEA",1
"19228","YTRA",1
"19229","MKL",1
"19230","WRLD",1
"19231","FICO",1
"19232","GRC",1
"19233","OLP",1
"19234","PZN",1
"19235","SYBT",1
"19236","HWKN",1
"19237","SJW",1
"19238","GFF",1
"19239","TORC",1
"19240","CEVA",1
"19241","FLY",1
"19242","AGX",1
"19243","XOMA",1
"19244","SMP",1
"19245","NVIV",1
"19246","DCAR",1
"19247","GNK",1
"19248","HCCI",1
"19249","ILPT",1
"19250","KIDS",1
"19251","PULM",1
"19252","SCYX",1
"19253","SECO",1
"19254","XPL",1
"19255","EIG",1
"19256","CHCO",1
"19257","NXTD",1
"19258","IBCP",1
"19259","INSW",1
"19260","DCIX",1
"19261","CHT",1
"19262","MBWM",1
"19263","RCKY",1
"19264","KAMN",1
"19265","USM",1
"19266","POWI",1
"19267","TDW",1
"19268","HIL",1
"19269","OOMA",1
"19270","NTRA",1
"19271","PGC",1
"19272","UVE",1
"19273","ATAX",1
"19274","MBOT",1
"19275","MIXT",1
"19276","MOTS",1
"19277","MTL",1
"19278","NEXT",1
"19279","NFBK",1
"19280","NL",1
"19281","USEG",1
"19282","SHG",4
"19283","APTO",1
"19284","CORR",1
"19285","REV",1
"19286","EGY",1
"19287","MRSN",1
"19288","SYX",1
"19289","GHM",1
"19290","GCO",1
"19291","SNSS",1
"19292","JBSS",1
"19293","CUB",1
"19294","RGR",1
"19295","LPTH",1
"19296","MITT",1
"19297","TTEC",1
"19298","FISI",1
"19299","VCYT",1
"19300","CGEN",1
"19301","MOFG",1
"19302","NVR",1
"19303","RNST",1
"19304","ULBI",1
"19305","FOMX",1
"19306","ESE",1
"19307","FBMS",1
"19308","ACIU",1
"19309","KELYA",1
"19310","TMP",1
"19311","MGEN",1
"19312","SQBG",1
"19313","ACRE",1
"19314","IMOS",1
"19315","SPOK",1
"19316","ABTX",1
"19317","CAMT",1
"19318","HMLP",1
"19319","MCBC",1
"19320","NRP",1
"19321","PLUS",1
"19322","SELB",1
"19323","THFF",1
"19324","YIN",1
"19325","GDP",1
"19326","RFIL",1
"19327","NCSM",1
"19328","PRFT",1
"19329","PFS",1
"19330","CSWI",1
"19331","TPHS",1
"19332","BLBD",1
"19333","NCNA",1
"19334","KMPH",1
"19335","ZLAB",1
"19336","AMSC",1
"19337","RCKT",1
"19338","TGB",1
"19339","YRD",1
"19340","GAIN",1
"19341","LRN",1
"19342","RAVN",1
"19343","MBIO",1
"19344","CLSN",1
"19345","HLG",1
"19346","IFRX",1
"19347","KNOP",1
"19348","MMAC",1
"19349","OCX",1
"19350","RENN",1
"19351","SMRT",1
"19352","VRTV",1
"19353","WKHS",1
"19354","CLLS",1
"19355","JJSF",1
"19356","NTEC",1
"19357","TTEK",1
"19358","CTBI",1
"19359","CCF",1
"19360","IHG",1
"19361","BATRA",1
"19362","INTL",1
"19363","FBIO",1
"19364","BSRR",1
"19365","EDUC",1
"19366","FDEF",1
"19367","NVMI",1
"19368","ESXB",1
"19369","FLXS",1
"19370","VALU",1
"19371","RIBT",1
"19372","MYE",1
"19373","GLPG",1
"19374","RLGT",1
"19375","FC",1
"19376","NC",1
"19377","APT",1
"19378","EVI",1
"19379","AGRX",1
"19380","AGTC",1
"19381","ALLT",1
"19382","CBIO",1
"19383","CEA",1
"19384","CNET",1
"19385","DCPH",1
"19386","HBB",1
"19387","HBP",1
"19388","HOFT",1
"19389","ICLK",1
"19390","ISTR",1
"19391","KBAL",1
"19392","LNDC",1
"19393","NTRSP",1
"19394","NWPX",1
"19395","PRCP",1
"19396","RM",1
"19397","SYRS",1
"19398","UTL",1
"19399","WNEB",1
"19400","ZEUS",1
"19401","SCL",1
"19402","SALM",1
"19403","NEWT",1
"19404","NH",1
"19405","HBMD",1
"19406","SPNE",1
"19407","FORR",1
"19408","NTP",1
"19409","STRL",1
"19410","MFSF",1
"19411","MRUS",1
"19412","RILY",1
"19413","TAX",1
"19414","STCN",1
"19415","GRAM",1
"19416","MMLP",1
"19417","HBNC",1
"19418","CUE",1
"19419","INFU",1
"19420","MGNX",1
"19421","AMEH",1
"19422","STN",1
"19423","AXSM",1
"19424","GHC",1
"19425","DCOM",1
"19426","AMOT",1
"19427","BKEP",1
"19428","BRT",1
"19429","BWFG",1
"19430","CSV",1
"19431","CVU",1
"19432","EBF",1
"19433","FMBH",1
"19434","GEOS",1
"19435","HNP",1
"19436","HTBX",1
"19437","INBK",1
"19438","KALV",1
"19439","LIND",1
"19440","MCRB",1
"19441","NTWK",1
"19442","PANL",1
"19443","REPH",1
"19444","SVVC",1
"19445","TYHT",1
"19446","MRAM",1
"19447","KALA",1
"19448","WDFC",1
"19449","BCBP",1
"19450","TNAV",1
"19451","GARS",1
"19452","NP",1
"19453","PSTI",1
"19454","BHB",1
"19455","FVE",1
"19456","WTM",1
"19457","LILA",1
"19458","IBIO",1
"19459","IEP",1
"19460","LMNR",1
"19461","VNRX",1
"19462","AGLE",1
"19463","RYTM",1
"19464","CELH",1
"19465","WEYS",1
"19466","SBOW",1
"19467","CHMI",1
"19468","CERC",1
"19469","ALOT",1
"19470","CBMG",1
"19471","RBB",1
"19472","STKS",1
"19473","VOXX",1
"19474","ESGR",1
"19475","RIOT",1
"19476","SORL",1
"19477","ASND",1
"19478","BSM",1
"19479","BTAI",1
"19480","CRMT",1
"19481","CVCY",1
"19482","CWCO",1
"19483","EHTH",1
"19484","ESNC",1
"19485","GROW",1
"19486","JCAP",1
"19487","KINS",1
"19488","MPX",1
"19489","MRLN",1
"19490","MVC",1
"19491","NETE",1
"19492","ORAN",4
"19493","PCYG",1
"19494","QIWI",1
"19495","UFAB",1
"19496","USAK",1
"19497","UTSI",1
"19498","VERI",1
"19499","WHG",1
"19500","FENC",1
"19501","FARM",1
"19502","ANIK",1
"19503","SVRA",1
"19504","TG",1
"19505","BUSE",1
"19506","HONE",1
"19507","UHT",1
"19508","IESC",1
"19509","LITB",1
"19510","RNET",1
"19511","SMBC",1
"19512","VCTR",1
"19513","LMFA",1
"19514","KAI",1
"19515","PRQR",1
"19516","UBA",1
"19517","BREW",1
"19518","FCBC",1
"19519","MHO",1
"19520","UTMD",1
"19521","PCOM",1
"19522","ATNI",1
"19523","SCM",1
"19524","AIRG",1
"19525","BOSC",1
"19526","CATB",1
"19527","CDLX",1
"19528","CNTY",1
"19529","DAIO",1
"19530","EOLS",1
"19531","GECC",1
"19532","HEAR",1
"19533","IOR",1
"19534","KREF",1
"19535","MRCC",1
"19536","MTNB",1
"19537","MTSC",1
"19538","NPK",1
"19539","PGH",1
"19540","POWL",1
"19541","PWOD",1
"19542","RSLS",1
"19543","SEED",1
"19544","STON",1
"19545","TAT",1
"19546","TGLS",1
"19547","TITN",1
"19548","TLYS",1
"19549","WRLSU",1
"19550","ZYNE",1
"19551","CTG",1
"19552","PCYO",1
"19553","SNOA",1
"19554","DXYN",1
"19555","CYRX",1
"19556","COKE",1
"19557","GSL",1
"19558","TRC",1
"19559","KNDI",1
"19560","WHLR",1
"19561","NSPR",1
"19562","DXR",1
"19563","RDHL",1
"19564","PFSW",1
"19565","GRIF",1
"19566","CLAR",1
"19567","PLOW",1
"19568","TWIN",1
"19569","SYNL",1
"19570","CCLP",1
"19571","FNWB",1
"19572","TRT",1
"19573","TSBK",1
"19574","SPHS",1
"19575","NGHCN",1
"19576","VPG",1
"19577","NHC",1
"19578","INFI",1
"19579","VSEC",1
"19580","MGEE",1
"19581","CVCO",1
"19582","CAPL",1
"19583","SP",1
"19584","STBA",1
"19585","MSN",1
"19586","TBNK",1
"19587","BFIN",1
